Device_ID,TTL_hours,battery_capacity_mah,avg_power_W,max_Tb_C,ratio_idle,ratio_social,ratio_video,ratio_game,signal_strength_avg,background_app_usage_level,avg_screen_on_hours_per_day,gaming_hours_per_week,video_streaming_hours_per_week,device_age_months,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,SOH_est,aging_loss_est,n_cycles_est,lambda_eff_est
f74d605e-3996-4afe-9382-18b9d464f34d,9.748056,5000.0,0.870526,39.453349,0.74166667,0.16428571,0.07857143,0.01547619,Good,Low,6.2,2.6,13.2,36.0,8.5,30.7,76.3,1.0,0.48348212,0.51651788,1329.57,0.0005465985
71a93e87-2cff-40f6-a3f5-48ff464068db,14.33,4500.0,0.790029,36.31948,0.875,0.06011905,0.0625,0.00238095,Good,Medium,3.0,0.4,10.5,37.0,4.3,28.3,14.2,3.0,0.71669581,0.28330419,691.2895,0.0004818586
fac64226-bee8-4a55-9bf0-37791b5673b4,8.761944,3000.0,0.782085,38.943459,0.75,0.19702381,0.03035714,0.02261905,Good,Medium,6.0,3.8,5.1,20.0,8.7,32.9,30.9,6.0,0.65071458,0.34928542,756.03,0.0005683427
cd4683f9-c6fb-4b4d-99f2-b657467c8e2f,6.844444,3000.0,0.770543,35.375512,0.80416667,0.1297619,0.0375,0.02857143,Good,Low,4.7,4.8,6.3,39.0,7.6,31.2,26.3,0.0,0.50081093,0.49918907,1287.858,0.0005369588
c5f86dd9-13be-4484-a856-b6f5f3187adc,14.527222,5000.0,0.643761,35.381669,0.8375,0.06547619,0.07321429,0.02380952,Good,Low,3.9,4.0,12.3,38.0,6.2,36.1,5.7,2.0,0.53283659,0.46716341,1023.682,0.0006149766
b7536052-5a4a-4e3c-803e-c8333ab60072,5.015,4500.0,1.299453,39.036402,0.53333333,0.34404762,0.08928571,0.03333333,Good,Medium,11.2,5.6,15.0,20.0,16.6,34.5,78.6,1.0,0.41252578,0.58747422,1442.54,0.0006138177
a5293a6c-d041-4822-b7cb-ab52ba5df405,17.786111,4000.0,0.666506,35.376159,0.8,0.17619048,0.01547619,0.00833333,Good,Low,4.8,1.4,2.6,9.0,6.8,36.5,45.2,7.0,0.84429911,0.15570089,265.914,0.0006364781
ab3550ba-3825-4f27-be00-e2cf171204b5,11.308611,5000.0,0.795409,33.103042,0.7875,0.19880952,0.00833333,0.00535714,Good,High,5.1,0.9,1.4,37.0,7.9,29.8,63.9,1.0,0.51250154,0.48749846,1270.0435,0.0005263218
270e22b8-93d4-4c4e-bb64-a93cc793c6d0,4.1325,4000.0,0.828464,35.375192,0.69583333,0.18095238,0.05297619,0.0702381,Good,Low,7.3,11.8,8.9,45.0,11.2,37.1,38.6,2.0,0.24378955,0.75621045,2189.88,0.000644533
722aa73d-9a5d-437f-bd0e-5a303964ee36,16.332778,4000.0,0.818825,39.204402,0.83333333,0.09047619,0.06607143,0.01011905,Moderate,Low,4.0,1.7,11.1,3.0,6.1,34.1,93.0,3.0,0.9524935,0.0475065,79.5135,0.0006121224
64bad8e4-bc8d-44df-a5fd-b0edf6c40b4d,4.305278,4500.0,1.066075,35.905552,0.7375,0.18333333,0.06428571,0.01488095,Moderate,Low,6.3,2.5,10.8,44.0,11.4,32.9,27.5,5.0,0.29055779,0.70944221,2179.452,0.0005670934
ab30b524-1485-4eec-89f1-4b153255320d,7.216389,4500.0,1.253794,39.299391,0.72916667,0.1327381,0.075,0.06309524,Good,High,6.5,10.6,12.6,19.0,10.3,37.0,72.9,5.0,0.57275961,0.42724039,850.3165,0.0006553903
71ea9e7c-108e-4c5b-a180-58ba09d770fc,7.833889,3000.0,0.828066,34.995968,0.75,0.18452381,0.04345238,0.02202381,Poor,High,6.0,3.7,7.3,16.0,10.9,36.0,77.0,7.0,0.61598072,0.38401928,757.768,0.00063943
70e40469-a1f2-45fb-b42e-b1e79c748d2e,6.138611,3000.0,1.35086,36.580494,0.57916667,0.28630952,0.09583333,0.03869048,Moderate,High,10.1,6.5,16.1,6.0,15.1,34.6,55.4,0.0,0.78744225,0.21255775,393.657,0.0006070392
4417ac7a-18e7-4eab-b4da-642f107ca145,19.1675,4500.0,0.788696,36.319473,0.8375,0.05,0.10416667,0.00833333,Good,Medium,3.9,1.4,17.5,3.0,5.8,33.9,17.0,6.0,0.95704698,0.04295302,75.603,0.0005807019
c87f7895-36ec-41a9-8ed7-e09a2817cefb,6.896111,5000.0,1.035552,36.84659,0.64166667,0.27797619,0.075,0.00535714,Good,High,8.6,0.9,12.6,28.0,12.4,33.5,78.0,0.0,0.40684918,0.59315082,1508.584,0.0005961304
ccc31710-5f09-4943-ae13-bea5a29d10b4,9.672778,3000.0,0.807404,35.375512,0.73333333,0.21488095,0.04404762,0.0077381,Good,Low,6.4,1.3,7.4,13.0,10.0,30.0,62.2,5.0,0.74162375,0.25837625,564.85,0.0005291905
beab12de-0663-41eb-a8ee-a89922ac67b8,12.141667,4000.0,1.095795,39.786627,0.69583333,0.27142857,0.0,0.0327381,Moderate,Low,7.3,5.5,0.0,2.0,10.7,33.4,36.2,5.0,0.94758431,0.05241569,92.983,0.0005790237
bcab8b55-6362-46ee-b03f-4b8d2f1ac0c0,11.988333,5000.0,0.833996,36.567259,0.74166667,0.20238095,0.03928571,0.01666667,Moderate,Medium,6.2,2.8,6.6,23.0,8.8,35.7,92.4,0.0,0.56966828,0.43033172,879.428,0.0006398489
9e8f7878-d520-49f9-a799-68c8a1a74073,2.500556,4000.0,1.553372,39.767101,0.6125,0.25416667,0.06309524,0.0702381,Poor,Medium,9.3,11.8,10.6,36.0,12.0,39.9,14.9,6.0,0.27657644,0.72342356,1877.04,0.0006847313
c6778504-71c9-43b9-afa6-61ba40346423,14.018056,4500.0,0.837674,38.888733,0.79583333,0.09404762,0.07797619,0.03214286,Good,Low,4.9,5.4,13.1,15.0,8.8,29.5,53.0,1.0,0.74336806,0.25663194,573.54,0.0005170764
67e6c1ee-a691-4a90-9276-1c49e23134af,14.499167,4000.0,0.916038,35.912066,0.72916667,0.21309524,0.04880952,0.00892857,Moderate,Low,6.5,1.5,8.2,3.0,9.4,25.8,56.1,3.0,0.94593852,0.05406148,122.529,0.0004535882
69b414e3-e4bb-4adc-b03d-80a376fe1bf0,7.675833,5000.0,1.047223,35.983318,0.6625,0.2672619,0.05595238,0.01428571,Moderate,High,8.1,2.4,9.4,23.0,13.6,32.6,62.1,5.0,0.45799183,0.54200817,1359.116,0.0005745675
0aa6c4a9-8cc9-425b-be81-5682b1911c86,9.748056,4500.0,0.996202,37.191394,0.81666667,0.06607143,0.10952381,0.0077381,Poor,Medium,4.4,1.3,18.4,33.0,6.5,28.9,94.9,5.0,0.61477511,0.38522489,932.0025,0.000521993
b0da0eb2-8305-4bdf-8758-1d0f798428fb,5.661111,5000.0,1.387181,39.11228,0.6875,0.25178571,0.02678571,0.03392857,Good,High,7.5,5.7,4.5,29.0,11.9,30.9,39.0,2.0,0.44740622,0.55259378,1499.4595,0.0005363855
431244da-dcc6-4b0b-94b6-9f44b5451350,10.358889,4000.0,0.985076,40.2638,0.77083333,0.18630952,0.00952381,0.03333333,Good,High,5.5,5.6,1.6,17.0,8.3,30.2,29.3,7.0,0.72675512,0.27324488,613.0795,0.0005205943
01a0df61-244d-4361-843a-b675f30640fa,15.068889,5000.0,0.952718,41.037141,0.875,0.08452381,0.0,0.04047619,Poor,High,3.0,6.8,0.0,18.0,5.0,29.7,34.6,4.0,0.81797395,0.18202605,391.05,0.0005138084
5eb59da1-8c16-4175-a1b2-c327985d79a4,14.751667,4500.0,0.847781,39.324359,0.89166667,0.00416667,0.0875,0.01666667,Moderate,High,2.6,2.8,14.7,30.0,3.0,34.1,52.3,0.0,0.79174015,0.20825985,391.05,0.0005971667
a307f22f-220b-42fa-92ad-5daabffc4b72,14.026667,4000.0,0.689705,33.103049,0.77916667,0.1922619,0.01964286,0.00892857,Good,High,5.3,1.5,3.3,18.0,9.2,28.6,97.6,2.0,0.68898613,0.31101387,719.532,0.0005177451
334ff9ae-77c1-4163-8edb-a4e56430c1ed,4.266667,4000.0,0.799963,35.905552,0.6875,0.23095238,0.04880952,0.0327381,Moderate,Low,7.5,5.5,8.2,48.0,10.9,36.2,20.8,5.0,0.24301955,0.75698045,2273.304,0.000622272
d6d9ddbe-2724-4a74-b1c8-d540e54ccb0e,15.217222,3000.0,0.517012,35.175822,0.94583333,0.0,0.04927419,0.00489247,Good,High,1.3,1.4,14.1,45.0,3.0,29.0,22.5,5.0,0.74706196,0.25293804,586.575,0.0004971353
2807d87a-b1eb-45f7-8795-8d3f56987a46,9.4725,3000.0,0.828337,38.944367,0.75416667,0.1297619,0.10535714,0.01071429,Good,Medium,5.9,1.8,17.7,18.0,7.4,28.1,96.1,2.0,0.74507268,0.25492732,578.754,0.0005084604
0a1a9343-d40b-47ea-94b3-3fd776b7fcc5,10.9875,5000.0,0.945773,39.510371,0.69583333,0.2202381,0.06071429,0.02321429,Good,Medium,7.3,3.9,10.2,21.0,10.2,32.4,40.5,5.0,0.59208149,0.40791851,930.699,0.000563137
34842877-24b6-4a91-a5d0-66982a5a999f,10.321944,3000.0,0.807457,39.89623,0.87916667,0.06190476,0.02916667,0.0297619,Good,High,2.9,5.0,4.9,23.0,4.8,28.7,10.9,0.0,0.79143181,0.20856819,479.688,0.0004876327
1a49b8b9-3466-42db-b142-1e2b72576bc9,6.199722,3000.0,0.853263,39.667549,0.825,0.0672619,0.06964286,0.03809524,Poor,Medium,4.2,6.4,11.7,44.0,6.2,33.0,60.2,4.0,0.50232999,0.49767001,1185.316,0.0005808561
a6949992-6323-470a-a40d-fb569499177a,9.330833,3000.0,0.841756,38.728621,0.725,0.19345238,0.02797619,0.05357143,Good,Medium,6.6,9.0,4.7,11.0,10.4,33.9,42.3,1.0,0.74582114,0.25417886,497.068,0.0005899987
5238b539-a9e3-4c4e-857d-93095d84bfbc,4.536667,3000.0,1.095365,39.020159,0.7,0.18154762,0.05714286,0.06130952,Good,Low,7.2,10.3,9.6,29.0,11.0,31.0,49.3,7.0,0.47183458,0.52816542,1386.055,0.000541917
297678d2-dfa9-42cc-92b2-a6b50770252e,4.888056,4500.0,0.939978,39.452316,0.6375,0.3,0.01785714,0.04464286,Good,Low,8.7,7.5,3.0,37.0,14.9,29.6,44.1,6.0,0.29084813,0.70915187,2395.3985,0.0005155526
0b2da7c4-684e-4772-a214-d9ecf768bea0,10.353889,4500.0,0.927144,39.870167,0.82083333,0.11547619,0.03452381,0.02916667,Poor,High,4.3,4.9,5.8,30.0,7.0,31.5,36.2,7.0,0.60771534,0.39228466,912.45,0.0005458367
78bd46d7-1ebb-4539-847d-48a1ce408aea,6.513333,3000.0,0.983389,37.469984,0.8375,0.03095238,0.12619048,0.00535714,Poor,Low,3.9,0.9,21.2,35.0,5.4,34.0,79.8,6.0,0.60819462,0.39180538,821.205,0.0006055252
cf51c7a7-94c8-49d5-ba84-c90765244274,8.265833,5000.0,1.247391,36.57981,0.63333333,0.24404762,0.09107143,0.03154762,Moderate,High,8.8,5.3,15.3,18.0,12.8,30.7,34.8,1.0,0.58747189,0.41252811,1001.088,0.0005313488
41ca140e-5442-4b95-9d0b-710fb5d7c56c,9.900833,4500.0,0.758682,35.497165,0.83333333,0.11666667,0.03928571,0.01071429,Good,Medium,4.0,1.8,6.6,47.0,7.2,29.7,12.1,3.0,0.4755323,0.5244677,1470.348,0.0005055405
42e1d6fc-d153-468a-a06e-aecc14a71e68,2.249167,3000.0,1.665533,39.723377,0.72916667,0.19880952,0.04642857,0.02559524,Poor,Medium,6.5,4.3,7.8,44.0,8.2,37.1,79.2,5.0,0.3556504,0.6443496,1567.676,0.000659452
e467476d-59d5-4b5f-95bf-a3b716d82c81,3.185278,4500.0,1.28193,35.165376,0.5875,0.32261905,0.08095238,0.00892857,Good,Low,9.9,1.5,13.6,35.0,15.4,33.6,23.0,1.0,0.25849753,0.74150247,2341.955,0.0005776666
8a80a666-1c7c-4b2f-917c-62bae7255f79,7.421111,4000.0,0.927332,39.516553,0.70833333,0.21428571,0.04702381,0.03035714,Good,Medium,7.0,5.1,7.9,29.0,9.4,34.7,37.3,2.0,0.49007501,0.50992499,1184.447,0.0006021348
5972a032-c790-421e-8003-79b6c1d01529,2.935,4500.0,1.301251,36.086543,0.70416667,0.17440476,0.09583333,0.02559524,Good,High,7.1,4.3,16.1,48.0,11.7,33.0,62.9,6.0,0.24176281,0.75823719,2440.152,0.0005818482
5b4b1a05-e5c1-4146-b1fc-00b341fa191b,6.136667,4500.0,0.973278,33.162986,0.6625,0.28154762,0.0125,0.04345238,Good,High,8.1,7.3,2.1,32.0,11.7,34.1,54.3,6.0,0.37808086,0.62191914,1626.768,0.0005979016
c2e578d1-4463-4e58-b502-73c12d03e676,12.137778,5000.0,0.964527,35.939028,0.72916667,0.18690476,0.05714286,0.02678571,Good,Low,6.5,4.5,9.6,17.0,10.4,30.7,23.4,1.0,0.66700218,0.33299782,768.196,0.0005271597
02affdf8-4258-4ff6-b8dd-9e82c15d7f39,4.659722,4500.0,1.026483,39.838078,0.70416667,0.22857143,0.03571429,0.03154762,Moderate,Medium,7.1,5.3,6.0,48.0,10.7,31.1,26.7,3.0,0.30279387,0.69720613,2231.592,0.0005353591
aacbe7d0-dc11-4af6-83e4-e64fa64d6aca,12.927222,5000.0,0.917345,36.320132,0.8,0.09404762,0.0672619,0.03869048,Good,Medium,4.8,6.5,11.3,27.0,5.8,32.9,52.3,2.0,0.67565923,0.32434077,680.427,0.0005762065
5388dad2-9ec1-480f-8cfe-1071619860e5,3.897778,4000.0,0.804643,35.515185,0.675,0.25,0.06309524,0.01190476,Good,High,7.8,2.0,10.6,46.0,12.4,34.3,63.6,2.0,0.22336239,0.77663761,2478.388,0.0006048124
00655fbf-8e7d-4bed-b0ad-44731ef40868,7.758333,3000.0,1.085471,39.582872,0.7375,0.17202381,0.06011905,0.03035714,Good,High,6.3,5.1,10.1,10.0,8.8,32.8,79.8,4.0,0.79970348,0.20029652,382.36,0.000584565
77ee894f-a4c9-4d92-bb5d-0e444360d190,14.588889,5000.0,0.760946,38.902538,0.89583333,0.01547619,0.07202381,0.01666667,Good,Low,2.5,2.8,12.1,44.0,4.6,29.6,58.5,5.0,0.63251908,0.36748092,879.428,0.0005208441
04186939-c917-49b1-98df-112195ef210b,6.381389,4500.0,1.216504,39.58342,0.75,0.15714286,0.06785714,0.025,Good,Low,6.0,4.2,11.4,32.0,8.0,36.0,75.0,0.0,0.49143119,0.50856881,1112.32,0.0006386951
8f3adb07-1e93-4264-9dca-fedc5b7303a0,24.601667,4500.0,0.577807,40.583743,0.95,0.0,0.02087379,0.02912621,Poor,Low,1.2,6.0,4.3,16.0,3.0,29.4,26.5,6.0,0.89992284,0.10007716,208.56,0.0005055919
626f7c11-663b-4ef8-82e5-0e91076db37e,17.924722,5000.0,0.854131,36.007982,0.7125,0.22678571,0.05595238,0.0047619,Good,Low,6.9,0.8,9.4,5.0,10.4,33.8,86.7,0.0,0.87232262,0.12767738,225.94,0.0006045673
3bd39746-773a-4589-9df6-3ffd3714720e,17.016944,4000.0,0.795344,39.321348,0.79166667,0.14107143,0.05595238,0.01130952,Moderate,High,5.0,1.9,9.4,3.0,6.9,23.2,56.9,7.0,0.96392841,0.03607159,89.9415,0.0004084683
ca5bf46d-57aa-43de-89c8-6681a532deaa,3.980833,3000.0,1.333755,36.253542,0.6125,0.31904762,0.0577381,0.01071429,Good,Low,9.3,1.8,9.7,19.0,15.3,30.4,78.7,7.0,0.50414106,0.49585894,1263.0915,0.0005422403
50d247e7-774f-4191-9dca-5507a8092ebe,4.687778,4500.0,1.226242,39.839827,0.72916667,0.12857143,0.125,0.0172619,Poor,High,6.5,2.9,21.0,47.0,9.8,29.3,29.9,0.0,0.36390975,0.63609025,2001.307,0.0005050946
ec282bf2-d0cb-4c08-8287-b9166a3d6581,4.514167,4000.0,0.942891,35.49472,0.69583333,0.23214286,0.06011905,0.01190476,Good,Medium,7.3,2.0,10.1,46.0,10.6,32.3,45.9,3.0,0.30313477,0.69686523,2118.622,0.0005633746
170afcce-8b4c-4c0c-9f81-bb1af21f3c10,8.222778,3000.0,0.903211,39.76916,0.85833333,0.0,0.10610425,0.03556241,Good,Low,3.4,6.1,18.2,26.0,5.4,33.1,32.8,1.0,0.70520434,0.29479566,610.038,0.0005725343
e1ea0e4f-f751-48dc-bc64-829d0628b210,9.260278,3000.0,0.863836,33.109342,0.7125,0.27797619,0.00119048,0.00833333,Good,High,6.9,1.4,0.2,14.0,8.8,30.1,15.0,0.0,0.75962656,0.24037344,535.304,0.0005135929
45b9cb5c-69a3-4e8e-b200-14f8dca21369,20.133889,4500.0,0.707849,35.437547,0.825,0.12678571,0.0422619,0.00595238,Good,Medium,4.2,1.0,7.1,5.0,8.8,31.4,19.8,1.0,0.90224696,0.09775304,191.18,0.0005380636
855228ed-081c-45db-923e-9eac787a9c10,6.168611,5000.0,0.922804,35.939021,0.67916667,0.23988095,0.05178571,0.02916667,Good,Low,7.7,4.9,8.7,46.0,10.4,30.5,72.5,7.0,0.3243209,0.6756791,2078.648,0.0005417088
dc2247f4-284c-405b-ba22-d13769852957,15.042778,4500.0,0.90129,40.138418,0.8625,0.0,0.08980627,0.04769373,Good,Low,3.3,9.4,17.7,13.0,5.4,28.4,61.2,0.0,0.85832136,0.14167864,305.019,0.000500876
9caca0c5-51f6-47a8-a431-930e52dff59b,15.656944,4500.0,0.8079,39.14395,0.7625,0.17619048,0.0,0.06130952,Good,High,5.7,10.3,0.0,10.0,8.6,33.5,73.7,4.0,0.80078274,0.19921726,373.67,0.0005945503
4126054f-2f69-4a5a-b4f3-4aba4725c354,9.948889,4500.0,0.93109,38.493221,0.86666667,0.025,0.08809524,0.0202381,Moderate,High,3.2,3.4,14.8,38.0,6.0,31.8,2.7,6.0,0.58641082,0.41358918,990.66,0.0005387668
2cda2fab-9f17-4849-9fc4-f513ab8ee112,10.148056,4000.0,1.14972,37.268898,0.75833333,0.14940476,0.07559524,0.01666667,Poor,High,5.8,2.8,12.7,8.0,8.8,34.7,46.1,1.0,0.83095888,0.16904112,305.888,0.0006053685
8dae6a47-67e4-4c67-a17b-168512a54893,7.640278,5000.0,0.984362,35.99891,0.60416667,0.31071429,0.07559524,0.00952381,Good,Low,9.5,1.6,12.7,25.0,13.7,32.4,57.7,6.0,0.42850836,0.57149164,1488.1625,0.0005694573
9b76b134-d8d4-4e63-8fd2-34e975bcda7a,7.374444,4000.0,1.345583,36.495911,0.7125,0.22738095,0.05357143,0.00654762,Moderate,Medium,6.9,1.1,9.0,15.0,8.6,34.8,79.3,6.0,0.70671406,0.29328594,560.505,0.000619315
8fb1d6f3-4ae0-48c3-805a-326777fa3914,17.005833,4500.0,0.872833,35.948816,0.775,0.15416667,0.06428571,0.00654762,Good,Low,5.4,1.1,10.8,4.0,6.4,31.5,72.6,3.0,0.93969276,0.06030724,111.232,0.0005592124
8ce0c2f1-bf16-46f2-bfdc-15d8f4f9aa11,31.661111,5000.0,0.523381,35.375436,0.95833333,0.0,0.03777259,0.00389408,Good,Low,1.0,1.0,9.7,9.0,3.0,28.2,40.9,5.0,0.94414518,0.05585482,117.315,0.0004899232
4147f312-1652-4fbd-89d2-9fbfa71800f8,10.617778,3000.0,0.952441,39.328114,0.81666667,0.12440476,0.03928571,0.01964286,Moderate,High,4.4,3.3,6.6,2.0,8.0,32.8,73.8,5.0,0.96032291,0.03967709,69.52,0.0005823602
1ab39d6b-3b8f-4f26-b4f5-4b8744e315d3,16.515278,5000.0,0.854042,35.974533,0.73333333,0.16190476,0.08630952,0.01845238,Moderate,Medium,6.4,3.1,14.5,12.0,8.0,30.4,29.2,3.0,0.80364944,0.19635056,417.12,0.0005240509
d93cf589-fc03-4252-b00b-b693a511edd5,9.033889,4500.0,0.712328,35.375436,0.8125,0.07857143,0.06190476,0.04702381,Good,Low,4.5,7.9,10.4,42.0,8.6,33.2,27.1,7.0,0.40738467,0.59261533,1569.414,0.0005721864
1d31448b-6f90-4267-bc09-1b7ffae2a3cf,3.100833,5000.0,1.117555,39.078679,0.65,0.29880952,0.03630952,0.01488095,Good,High,8.4,2.5,6.1,48.0,13.6,33.2,26.5,1.0,0.19743746,0.80256254,2836.416,0.000571966
e13aadca-aff6-4a7c-ab7e-d9801d2a0ff8,7.778889,3000.0,0.859404,38.888733,0.76666667,0.10714286,0.07142857,0.0547619,Good,Low,5.6,9.2,12.0,29.0,7.1,29.9,9.3,7.0,0.63477841,0.36522159,894.6355,0.000508005
e3fd27dc-be1f-4383-a78d-195480c6b5a2,2.370556,3000.0,1.38726,39.92046,0.67916667,0.22261905,0.05297619,0.0452381,Moderate,High,7.7,7.6,8.9,44.0,10.4,33.5,48.7,5.0,0.31227775,0.68772225,1988.272,0.0005853637
e836a26a-2ae3-4b20-b8e9-96e2cccac7a3,16.282222,5000.0,0.971086,39.252354,0.75416667,0.18928571,0.04642857,0.01011905,Moderate,Low,5.9,1.7,7.8,5.0,7.9,35.1,34.7,3.0,0.90088466,0.09911534,171.6275,0.0006081662
41d2c049-a2b2-47c5-858d-188bac816fd2,9.636111,3000.0,0.819844,39.582763,0.79583333,0.17202381,0.00892857,0.02321429,Good,High,4.9,3.9,1.5,16.0,7.7,30.6,54.7,2.0,0.75020218,0.24979782,535.304,0.0005369146
6d6f3e00-b2a2-426e-a95d-caa0c59b564c,8.975,4000.0,0.754849,38.947968,0.80833333,0.12916667,0.04404762,0.01845238,Good,Low,4.6,3.1,7.4,44.0,6.8,32.0,52.7,3.0,0.48246992,0.51753008,1300.024,0.0005606333
97ad496d-3cf1-4ad9-9aef-332eb1ee51f9,16.837222,5000.0,0.835384,40.044319,0.85416667,0.06488095,0.0422619,0.03869048,Moderate,High,3.5,6.5,7.1,18.0,5.1,32.4,18.4,4.0,0.80141225,0.19858775,398.871,0.000555016
275e3e6e-a431-49c7-80c4-6ee67a9385a8,3.233889,3000.0,1.100606,35.820294,0.67916667,0.24761905,0.06845238,0.0047619,Moderate,Low,7.7,0.8,11.5,41.0,11.0,31.5,57.3,7.0,0.33796514,0.66203486,1959.595,0.0005535902
7b34e2db-8f98-4bb6-bcc6-afe89c54ee1b,4.557778,3000.0,1.261012,36.063655,0.80833333,0.13869048,0.04821429,0.0047619,Good,Medium,4.6,0.8,8.1,34.0,7.1,32.4,79.2,4.0,0.54575738,0.45424262,1048.883,0.0005773578
f9f6273c-6f91-48c6-b5a1-b4dd5dd09b37,5.2725,5000.0,0.948572,36.319473,0.72916667,0.11547619,0.13928571,0.01607143,Good,Medium,6.5,2.7,23.4,45.0,10.7,33.9,69.7,1.0,0.2849587,0.7150413,2092.1175,0.0006000672
b9e2339e-b35a-4e44-b0bb-24102a8d7901,12.796389,4000.0,0.73741,39.012171,0.81666667,0.13928571,0.01369048,0.03035714,Good,High,4.4,5.1,2.3,25.0,6.5,32.7,25.5,6.0,0.6720531,0.3279469,706.0625,0.0005628651
248c4d7d-afe9-4b5b-b8b6-b811d1017af4,24.283611,5000.0,0.699509,36.073424,0.8625,0.11309524,0.02261905,0.00178571,Good,Medium,3.3,0.3,3.8,4.0,4.3,25.5,27.1,3.0,0.96781875,0.03218125,74.734,0.0004376917
65cb83bb-2fc9-481b-919b-cd59c1acecf9,6.970556,3000.0,0.740153,35.215741,0.725,0.16785714,0.04345238,0.06369048,Good,Medium,6.6,10.7,7.3,28.0,10.9,31.0,39.0,1.0,0.48987068,0.51012932,1326.094,0.0005381322
f12e9494-e8f6-445d-a92c-42caf5a116de,13.060833,5000.0,0.872268,39.190372,0.83333333,0.08095238,0.0702381,0.01547619,Moderate,Low,4.0,2.6,11.8,36.0,5.8,27.5,37.2,0.0,0.6491121,0.3508879,907.236,0.0004763368
9376aa00-39f6-4250-86da-1c53291cef68,9.985,3000.0,0.75464,35.497165,0.80416667,0.14047619,0.05,0.00535714,Good,Medium,4.7,0.9,8.4,19.0,7.6,30.8,35.9,2.0,0.71553319,0.28446681,627.418,0.0005334997
e01c3f85-6019-4267-9fd7-ac612058d937,14.162778,4500.0,0.69588,36.096824,0.875,0.07619048,0.04107143,0.0077381,Good,Medium,3.0,1.3,6.9,48.0,4.4,29.9,25.7,1.0,0.62393562,0.37606438,917.664,0.0005140314
1059aab8-6ebd-4ba8-ad69-d65584f0864f,14.980556,5000.0,0.807466,38.943709,0.8125,0.13511905,0.02380952,0.02857143,Good,Medium,4.5,4.8,4.0,20.0,7.9,31.5,26.3,1.0,0.68919922,0.31080078,686.51,0.0005421988
9b6810a8-56c4-42a9-9035-306c811a8bfc,14.595278,5000.0,0.976609,35.968738,0.77083333,0.1452381,0.07202381,0.01190476,Moderate,Medium,5.5,2.0,12.1,9.0,9.6,32.0,35.6,1.0,0.8121199,0.1878801,375.408,0.0005543497
fe0bc206-2b2c-4e89-bd1d-543ace870629,10.062778,3000.0,0.960129,36.904931,0.79583333,0.03333333,0.14107143,0.0297619,Moderate,High,4.9,5.0,23.7,4.0,8.6,32.2,85.8,5.0,0.91746865,0.08253135,149.468,0.0005762897
3609a1be-ff2e-4170-8443-d887b4554b07,4.214444,3000.0,0.984099,39.003916,0.70416667,0.24821429,0.02797619,0.01964286,Good,Medium,7.1,3.3,4.7,35.0,10.2,34.6,38.2,7.0,0.3938386,0.6061614,1551.165,0.0006007189
ee55df4b-4931-4bda-ab96-9acc8824b8b9,10.425,3000.0,0.9051,40.32374,0.75833333,0.09345238,0.07678571,0.07142857,Good,High,5.8,12.0,12.9,5.0,8.1,35.2,72.7,1.0,0.89602667,0.10397333,175.9725,0.0006238765
d220406c-b0b2-4164-a660-a34f5730a261,3.015,3000.0,1.124786,39.245347,0.5125,0.37142857,0.10595238,0.01011905,Moderate,Medium,11.7,1.7,17.8,25.0,18.4,32.5,46.1,5.0,0.32201864,0.67798136,1998.7,0.0005669414
22b28fb9-79eb-450e-89b5-3381569c2320,16.153333,5000.0,1.010594,39.197006,0.7375,0.1625,0.06369048,0.03630952,Moderate,Low,6.3,6.1,10.7,3.0,9.5,33.1,67.1,7.0,0.93010375,0.06989625,123.8325,0.0005851383
8bc2ca3b-9c5f-4306-933d-8988027e3151,11.386667,3000.0,0.718964,38.943709,0.91666667,0.0,0.0609375,0.02239583,Good,Medium,2.0,4.3,11.7,38.0,3.0,29.4,34.5,4.0,0.77732949,0.22267051,495.33,0.0005085316
abc8b914-25e9-4040-9836-8da8460965fe,14.835556,5000.0,0.670933,32.420083,0.7875,0.15,0.05714286,0.00535714,Good,Low,5.1,0.9,9.6,38.0,6.9,28.5,48.2,2.0,0.5671252,0.4328748,1139.259,0.0004978457
dc3187f3-f3a2-43c1-9e19-41b2b63faf8c,8.855278,4000.0,0.698557,35.433421,0.78333333,0.09285714,0.1125,0.01130952,Moderate,Medium,5.2,1.9,18.9,34.0,9.3,33.4,84.3,6.0,0.44052073,0.55947927,1373.889,0.0005966987
ad24b0af-3dbc-4b40-aa11-338ac21056c9,19.615,5000.0,0.894775,38.943861,0.82083333,0.07678571,0.08333333,0.01904762,Good,Medium,4.3,3.2,14.0,0.0,7.4,31.1,40.3,7.0,1.0,0.0,0.0,0.0005403566
a4776396-fca5-49dc-9228-38404874c8a8,7.923333,3000.0,0.887467,36.172338,0.76666667,0.1077381,0.09345238,0.03214286,Good,Low,5.6,5.4,15.7,23.0,8.3,27.9,47.2,7.0,0.66768037,0.33231963,829.4605,0.0004869981
ea763c88-86d0-452f-8852-90968f169f91,8.248333,3000.0,0.772076,39.01309,0.825,0.05952381,0.05535714,0.06011905,Good,High,4.2,10.1,9.3,35.0,5.7,33.7,25.2,0.0,0.60474275,0.39525725,866.8275,0.0005802217
